"2023-02-09 13:21:38+00:00,1623673481312231425,""Gençliğimizin baharında resmen kışı yaşadık. Pandemi, yangın, şimdide deprem.. Allah bilir daha neler görecez. Allah yardımcımız olsun...";;;
;;;
"#depremsondakika #deprem"",kargasamk,1,0";;;
"2023-02-09 13:21:38+00:00,1623673478292422656,""Deprem'in 4. Günü | #Kahramanmaraş  Furkan Hareketi mensupları olarak deprem bölgelerine her türlü yardım desteği sağlamaya çalışıyoruz...";;;
;;;
"  #Deprem  #seferberlik  https://t.co/t8WjC9PjzS"",Huseyin_Sah27,0,0";;;
"2023-02-09 13:21:37+00:00,1623673473464770560,""#Deprem";;;
#SONDAKİKA;;;
;;;
Bugün 3 kişi canlı olarak çıkarıldı. ;;;
"An itibariyle hassas cihazlarla dinleme yapılıyor. https://t.co/3uAb9gWIAU"",Mert_H,0,1";;;
"2023-02-09 13:21:36+00:00,1623673472936300546,""#deprem #AFAD ";;;
@DepremDairesi;;;
@haluklevent  ;;;
@efeuygac;;;
@ahbap;;;
@GEA__SAR;;;
@AKUT_Dernegi;;;
@dayagiyedin;;;
@jkmentality;;;
@BabalaTv;;;
@OguzhanUgur;;;
@hlmkrzl;;;
 #depremadres ;;;
@ahmethc;;;
@selcukktepeli;;;
@karagozilker;;;
@jahreindota;;;
"@LEVOBALIM"",godsavageit,0,0";;;
"2023-02-09 13:21:35+00:00,1623673468565725185,""Tahliye uçuşlarına depremden etkilenmemiş olup İstanbul iline ihtiyacı olmadığı halde bedava gitmek için bilet oluşturanlar, yardım adı altında deprem bölgesine mayo gönderenler siz bu ülkede yaşayan en büyük orospu çocuklarısınız sizin ben vicdanınızı sikiyim #kayseri #deprem"",durbigelcem,0,0";;;
"2023-02-09 13:21:35+00:00,1623673467491999744,""TBMM Başkanı Şentop, milletvekillerine en az birer maaşlarını AFAD'a yardım olarak bağışlama çağrısında bulundu. #SONDAKİKA #deprem"",gazzetecii,0,0";;;
"2023-02-09 13:21:35+00:00,1623673466757996545,""#Kahramanmaras ta ekibe ihtiyaç duyan varsa iletişime geçebilir";;;
"#acil #deprem"",Zeko0601,1,1";;;
2023-02-09 13:21:34+00:00,1623673462333100033,#deprem #malatyadeprem @BabalaTv @haluklevent @DepremDairesi https://t.co/K6EEA76LwG,aynencnmmmmmmm,0,0;;;
2023-02-09 13:21:33+00:00,1623673459132735488,Arkadaşlar teyitsiz ihbar paylaşmayalım ekipleri yanlış yönlendirmeyelim zaman ile yarışıyorlar lütfenn ...🙏 #afad #umke #hatay #antep #maras #osmaniye #deprem #sondakika,Fadimeocal_,0,0;;;
2023-02-09 13:21:33+00:00,1623673458818260995,#deprem #YARDIM https://t.co/Po4Wprk4uo,kitabatutunan1i,0,0;;;
"2023-02-09 13:21:33+00:00,1623673458688139266,""Durum örtbas edilirse varılan daha vahim sonuçlardan birisi de budur. ";;;
"#depremsondakika #türkiyededeprem #maraş  #adıyaman #osmaniye #hatay #urfa #deprem #akut #AFAD #yetkililer https://t.co/N1ULe801Fr"",byadnantemiz,0,0";;;
2023-02-09 13:21:33+00:00,1623673457236901888,YAYABİLİR MİYİZ LÜTFEN!! #hatay #deprem https://t.co/Y3O0SiUJrU,betpriv1,0,5;;;
"2023-02-09 13:21:32+00:00,1623673454959493120,""Rt’leyin lütfen görülsün. En çok ihtiyaç olan şeylerden biri su!";;;
;;;
"#deprem #su #hatay #Kahramanmaras #osmaniye #adıyaman #kilis #diyarbakır #adana #gaziantep #malatya #sanliurfa"",burcuturann,0,0";;;
"2023-02-09 13:21:32+00:00,1623673454435205125,""❗️ÇOK ACİL ❗️";;;
ANTAKYA ŞEHİT BİLGİN SOKAK ATİLLA EREN APARTMANINA BÜYÜK VİNÇ LAZIM KOLONLARI KALDIRAMIYORLAR ;;;
"#deprem #hatay #atillaerenapartmanı"",tlg_ss,0,2";;;
"2023-02-09 13:21:32+00:00,1623673454284136448,""Adıyaman mavi kent yardım ekibi geldi ancak ilaç yok acil ilaç lazım";;;
"#deprem #adiyamandeprem"",Muhammedgultkn,0,1";;;
2023-02-09 13:21:32+00:00,1623673453919305729,I’m waiting for @StarbucksTR to do this with all the money they have and they have made in the multiple stores they have in Turkey. Please open your heart a little and make yourself useful for the community 😔 #HelpTurkey #HelpSyria #deprem,ardy0200,0,0;;;
"2023-02-09 13:21:31+00:00,1623673449959813124,""Malatya-Pütürge Üçyaka Köyü'nde yaşlı insanlar var, evler yıkık kardan dolayı çok soğuk hava. Lütfen erzak ulaştırın lütfen! ";;;
#deprem #Malatya #ahbap ;;;
"#AFAD #malatyadeprem"",filizalak2,0,4";;;
"2023-02-09 13:21:31+00:00,1623673448345047043,""TBMM Başkanı Mustafa Şentop'tan milletvekillerine AFAD'a maaş bağışı çağrısı ";;;
#deprem #depremsondakika ;;;
"https://t.co/wMIUhGNVBu https://t.co/pFEWXbYk7j"",gazeteistiklal,0,0";;;
2023-02-09 13:21:30+00:00,1623673446864498690,Hatay’da Deprem Bölgesinde #haber #deprem #sondakika #gündem #giresun #ordu #news #turkey https://t.co/5Z8U1CdMPw,giresun_news,0,0;;;
"2023-02-09 13:21:30+00:00,1623673445803524096,""@JrokezFTW @AFADHatay";;;
;;;
@AFADGaziantep;;;
;;;
@AFADKMaras;;;
;;;
@AFADAdiyaman;;;
;;;
@AFADSanliurfa;;;
;;;
@ahbap_malatya;;;
;;;
#deprem ;;;
@ahbap_istanbul;;;
;;;
@AFADBaskanlik;;;
;;;
@afadgonullu;;;
;;;
@ihhafet;;;
;;;
@ahbap;;;
;;;
@OguzhanUgur;;;
;;;
@ProfDemirtas;;;
;;;
@haluklevent;;;
;;;
@PincTivi;;;
;;;
"@BabalaTv"",OgiTurgul,0,0";;;
"2023-02-09 13:21:30+00:00,1623673445530669063,""Bu namussuzlar için vur emri verilmeli derhal.";;;
Herkes yardım için canını dişine takarken bu alçaklar ne yapiyor.;;;
"@EmniyetGM @TSKGnkur #deprem"",feqiye_suke,0,0";;;
2023-02-09 13:21:29+00:00,1623673442946932738,24 hours 13. 3 millions views #deprem #helpturkey #turkey #earthquake spread the word 📢 https://t.co/EU1Tj9KO07 https://t.co/FutJ0wyFy7,lovejelly24,0,0;;;
2023-02-09 13:21:29+00:00,1623673439964758017,#deprem #hatayyardimbekliyor #adiyamandeprem #SESGELİYOR,gunesingecesi_,0,0;;;
"2023-02-09 13:21:28+00:00,1623673439000186880,""ELENA DİNÇ VE AİLESİ HÂLA ENKAZ ALTINDALAR!!!";;;
ADRES:;;;
SÜMERLER MAHALLESİ 2.YAYLA 1655.SOKAK FAKIOĞLU APARTMANI NO:1 DEFNE/HATAY;;;
"@OguzhanUgur @KFCEatbox @haluklevent @ahbap @DepremDairesi @AFADBaskanlik @AFADHatay @BabalaTv @PincTivi @bgyether #deprem #AFAD #AFADHataya #ahbaphatay"",KiranZeynep,0,0";;;
"2023-02-09 13:21:28+00:00,1623673438190567424,""Kim bilir kaç kişi küs uyumuştu";;;
"Yarın barışırız umuduyla #deprem"",veysellddinc,0,0";;;
2023-02-09 13:21:28+00:00,1623673435531477000,Allah size hidayet versin sizin gibileri Allah'a havale ediyorum.. #Rezil #depremde #deprem #gecmisolsunturkiye,ay_su00,0,0;;;
2023-02-09 13:21:27+00:00,1623673434688331778,#Helikopter @AFADBaskanlik @ahbap @adiyamangovtr @DepremDairesi #deprem #depremtürkiye #SONDAKIKA #Turkey #afaddeprem #AHBAP #tahaduymaz #depremsondakika #izmirdeprem #hatayiskenderun #hatay #Diyarbakirdeprem #afadizmir #gaziantepdeprem #adana #izmir @OguzhanUgur @izmirgibiyiz https://t.co/s7IY1gqQWw,ogzhnonder,0,0;;;
"2023-02-09 13:21:27+00:00,1623673433446916096,""ve Mustafa Kaya 05362556753";;;
;;;
Iletebilir misiniz bebek yaşıyormuş;;;
"#depremsondakika #HelpTurkey #depremadıyaman #deprem #SONDAKIKA @AFADBaskanlik @DepremDairesi @AFAD_gonullu @ntv @haluklevent @ahbap @Ahbap_Adiyaman @BabalaTv @astrologelvan"",cherry__season,0,1";;;
2023-02-09 13:21:26+00:00,1623673430963896323,@OguzhanUgur @BabalaTv @PincTivi @haluklevent #depremsondakika #deprem #depremhatay #depremadıyaman,dilancermikk,0,0;;;
"2023-02-09 13:21:26+00:00,1623673429260902402,""Hatay Antakya’ ya acil çadır lazım. Tedarik edebilecekler lütfen yardımcı olalım. Yayabildiğimiz kadar yayalım. ";;;
Çok acilll!!;;;
"#depremhatay #deprem #hatayantakyayardimbekliyor #hatay #antakya #ANTAKYANINSESİNİDUYANVARMI"",hepsonradaann,1,1";;;
"2023-02-09 13:21:26+00:00,1623673428619194368,""Yaşıyorum lütfen yardım edin susuz olduğum için bağıramıyorum sesim çıkmadığı için herkes gitti dedi. """"Akevler mah. 432.sokak torunlar apt. No8 içkapıNO:7 Hatay Antakya Hamis Mertcan Güler +90 538 490 91 51";;;
" Teyitli güncel.#deprem #depremsondakika #depremhatay #AFAD"",betul_hoduk,0,0";;;
"2023-02-09 13:21:25+00:00,1623673424366166016,""Şehitlik 5 kısımdır: Vebadan ölenler, ishalden ölenler, suda boğulanlar, duvar veya toprak altında kalarak ölenler ve Allah yolunda şehit düşenler. (Buhârî, Ezân, 32 "; Müslim, İmâre, 51);;
;;;
"#Diyanet #DiyanetHaber #DiyanetDijital #Deprem #YunusemreİlçeMüftülüğü #ManisaİlMüftülüğü https://t.co/XZfYmkcJ5N"",yunusemre_mftlg,0,0";;;
2023-02-09 13:21:25+00:00,1623673423519002628,Acil lütfen #deprem #zeytinburnu https://t.co/0hmMBj2UTZ,malatyalitosun,0,1;;;
"2023-02-09 13:21:25+00:00,1623673423481151492,""Grazie 🙏";;;
Sempre tutto l'aiuto possibile 🙏;;;
;;;
#deprem;;;
#protezionecivile;;;
@ProCivPiemonte;;;
"@ItalianNavy"",ScarletSHFan,1,0";;;
"2023-02-09 13:21:25+00:00,1623673423309275136,""Ne kadar çok ulaştırılırsa o kadar iyi elden ele yayılsın lütfen 📢";;;
;;;
"#Deprem #Kahramanmaraş #Maraş https://t.co/iLvvADhEzc"",kirazcicegimsin,0,0";;;
2023-02-09 13:21:24+00:00,1623673419224039426,#hatay #depremhatay #deprem https://t.co/31VDU7FEzS,Desilayy,0,0;;;
"2023-02-09 13:21:24+00:00,1623673419106598912,""Başta siyasetçiler, bürokratlar ve iş insanlarının #deprem için yaptıkları bağışları kamuda listeleme zamanı. Milletin yanında kim nasıl duruyor görelim. ";;;
;;;
Ekrem İmamoğlu;;;
"Rönesans"",bensenbizgiller,0,0";;;
"2023-02-09 13:21:23+00:00,1623673417596653568,""YARDIM ÇAĞRISI !";;;
;;;
Kahramanmaraş Onikişubat’ta birçok bebekli aile yardım bekliyor. ;;;
Döngel Mah. No:112 Onikişubat/Kahramanmaraş ;;;
;;;
5/6 numara bebek bezi;;;
Bebek maması (4numara);;;
"#depremhatay #MARAS #deprem https://t.co/LvTG18RAqz"",yasarustaportal,6,8";;;
2023-02-09 13:21:23+00:00,1623673415637864450,#depremsondakika #earthquakeinturkey #deprem #depremhatay #tahaduymaz,FEmreNehri,0,0;;;
"2023-02-09 13:21:22+00:00,1623673413494530049,""SÜMEYYE TANGÜNER VE ARKADAŞLARI ENKAZ ALTINDA DÜN BİRİ SAĞ ÇIKARILDI FAKAT HALA ENKAZ ALTINDA OLANLAR VAR BURAYA ACİL BİR EKİP LAZIM";;;
ADIYAMAN merkez ;;;
Atatürk bulvarı;;;
Dilek apartmanı no: 334A;;;
;;;
"#adiyamandeprem #AdiyamanYardimBekliyor #acildeprem #ADIYAMAN #antakyahatay #deprem"",canssugkz,2,3";;;
"2023-02-09 13:21:22+00:00,1623673411850457088,""@bozlak71 @MuratMmturk @ahbab @HaberReport @haskologlu @Selcoin @AFADBaskanlik";;;
;;;
@BabalaTv;;;
;;;
@OguzhanUgur;;;
;;;
@jahreindota;;;
;;;
@KendineMuzisyen;;;
;;;
@erayozkenar;;;
;;;
@ahbap;;;
;;;
@haluklevent;;;
;;;
@AFADHatay;;;
;;;
@AFADGaziantep;;;
;;;
@AFADKMaras;;;
;;;
@AFADAdiyaman;;;
;;;
@AFADSanliurfa;;;
;;;
@ahbap_malatya;;;
;;;
 #deprem ;;;
;;;
@ahbap_istanbul;;;
;;;
"@AFADBaskanlik"",Fiskologunuz,0,0";;;
2023-02-09 13:21:22+00:00,1623673411716120577,Arkadaşlar yayalım. #deprem https://t.co/SRLoUqGGCd,zeynozim,0,0;;;
2023-02-09 13:21:22+00:00,1623673411560955908,@ProfDemirtas @ProfDemirtas Enkazdan ses geliyor duyuyorsan duvara vur diyince tepki veriliyor yaşayan var onca emek var nolur ekipler olduğu gibi bırakmış biz çok tükendik yardımcı olun nolur gitmesinler ‼️🙏 Antakya KENT APARTMANI Cebrail Mahallesi Hatice Ana Camii Yanı #deprem,yldzmrvee,0,0;;;
2023-02-09 13:21:22+00:00,1623673410978021376,#deprem'den dolayı para yardımlarınızı sadece Kızılay ve Afad’a yapın!,pekerov48657724,0,0;;;
"2023-02-09 13:21:21+00:00,1623673409052852226,""800-1400 kişi var deniyor ve ekip 0.";;;
;;;
"#RönesansRezidansAcil #deprem https://t.co/usdoTbw3WY"",velocittii,1,5";;;
"2023-02-09 13:21:21+00:00,1623673408872390657,""Bingöl ve Muş, Hakkari, Osmaniye, Kırıkkale ve Siirt...#deprem #risk"",adabiylaraki,0,0";;;
2023-02-09 13:21:21+00:00,1623673407261876224,#deprem,blackblue_tv,0,0;;;
2023-02-09 13:21:20+00:00,1623673405013721089,#Deprem #Yardim https://t.co/wlXPmizeya,thougheasy,0,0;;;
"2023-02-09 13:21:20+00:00,1623673404623577088,""""""Başkalarının acısını duyabiliyorsan insansın"""" https://t.co/mZVjW3ptYO @derinkuyubld @nevsehirvalilik #deprem #depremsondakika"",BayramEkici50,0,0";;;
"2023-02-09 13:21:19+00:00,1623673400420888577,""Nikas, küçük Fatma’yı enkaz altından çıkardıktan sonra göz yaşlarına hakim olamamıştı. Konstantinos Nikas’ın babasının da 1995’te Yunanistan’ı vuran 6.1’lik depremde bir çocuğu kurtardığı ortaya çıktı.";;;
;;;
"#deprem #türkiye #türkiyetekyürek #turkiyedeprem #acımızvar https://t.co/YHR4QrPTsc"",harry__kewell__,0,0";;;
"2023-02-09 13:21:19+00:00,1623673399401750533,""Deprem olduğu dakikadan bu yana her videoya,her duyduguma ağlıyorum. Psikolojik olarak bitiğiz. Kimin bunlarda ihmali varsa hepsi bedel ödeyecek! Yok öyle dünya yok! Bu kadar cana,mala kim kıydıysa ödeyecek! Hırsızsınız,katilsiniz,Allahsızsınız!!!!!! #deprem"",mamoste94,0,0";;;
"2023-02-09 13:21:19+00:00,1623673399221358595,""3-4 kişilik bir aileyi evimizde ağırlamak istiyoruz";;;
UŞAK/MERKEZ;;;
irt: 0544 764 44 82;;;
Serdal Sezer;;;
"#deprem @ahbap @OguzhanUgur #HelpTurkey"",sedeflsezer,1,1";;;
"2023-02-09 13:21:19+00:00,1623673398504087554,""🛑 TBMM Başkanı Şentop, milletvekillerine en az birer maaşlarını AFAD'a yardım olarak bağışlaması çağrısı yaptı.";;;
"#depremsondakika #deprem #TurkeySyriaEarthquake #antakyadeprem #hatay #HalukLevent https://t.co/exUu7hFuM9"",s10_glr,0,0";;;
2023-02-09 13:21:19+00:00,1623673397514235904,#Deprem Dağıtım noktaları @mmgorgtr https://t.co/XELZaO637S,BulentSenenerji,0,0;;;
2023-02-09 13:21:18+00:00,1623673396125917185,Soruyorum size: bir yerde 10 kişi ölmüş yerde yatıyor. Yanında katilleri var gülümsüyor size bakarak ve siz o katillere; Siz katilsiniz! Dediğinizde çevredeki salaklar “insanlar ölmüş şimdi katil aramanın zamanı değil” diyor. Ne hissedersiniz? #deprem,bizneyasiyoruz_,0,0;;
2023-02-09 13:21:18+00:00,1623673395823927296,ORDU TEK YÜREK OLDU #haber #deprem #sondakika #gündem #giresun #ordu #news #turkey https://t.co/2UraLCNLa9,giresun_news,0,0;;;
"2023-02-09 13:21:18+00:00,1623673395073228801,""#gemilerinizbatsın #deprem ";;;
;;;
"Bu bayanın söyledikleri doğru mu ? https://t.co/BV5cLoT1hF"",OldiesPlak,0,0";;;
2023-02-09 13:21:17+00:00,1623673392086892545,‼️‼️ @haluklevent @IBBcozummerkezi @BabalaTv @OguzhanUgur @ekrem_imamoglu @mansuryavas06 @ankarabbld  #depremsondakika #deprem https://t.co/bpvE4nDath,ecemelgl13,0,0;;;
"2023-02-09 13:21:17+00:00,1623673390862065664,""Arkadaşımın mesajı babası kampta kendisini #hatay'dan #mersin'e gidecek bir araç var ise alabilir mi? Lütfen ses verin. Babamızın sağlık problemleri var kamp şartlarında kalmasın ulaşalım gönderelim @haluklevent @ahbaphatay @OguzhanUgur @BabalaTv @ihhinsaniyardim @Kizilay";;;
"#deprem https://t.co/QgjZRApOyR"",OzgrOztrk,0,0";;;
"2023-02-09 13:21:16+00:00,1623673387728965632,""Kütahya'da paketlemeden çıkan not... Birlikte çok güzeliz.";;;
Teşekkürler Barış Efe ve Zeliha.;;;
Öpüyorum kalbinizden ♥️;;;
"#deprem https://t.co/hepEzMGWZ0"",maskbeth,0,0";;;
"2023-02-09 13:21:16+00:00,1623673387523403776,""..";;;
Yıkımın acı bilançosunun üç ana başlığı; Yıkılan Evlere oturum izni vermek, Kaos ve Koordine olamamak..;;
;;;
"#WhatsApp  #Deprem #Elazığ #Barzani #Hatay"",ArambexsAram,0,0";;;
"2023-02-09 13:21:16+00:00,1623673386218971138,""@sarabolat21 Mucha fuerza💪 y ánimo,lo van a necesitar😘 #İbrahimÇelikkol #PrayForTurkeyAndSyria #deprem"",CelikkolFans,0,0";;;
2023-02-09 13:21:16+00:00,1623673386189692928,#gsdhol nerede gemileriniz yardım ediyor musunuz #deprem,teymenxxx,0,0;;;
"2023-02-09 13:21:16+00:00,1623673385250131969,""@ajansfenercom deprem bölgesine sıcak içecek ";;;
@StarbucksTR;;;
;;;
deprem bölgesine kışlık çorap ve iç çamaşır ;;;
@PentiTr;;;
;;;
deprem bölgesine mont ve ceket ;;;
@LCWaikiki;;;
;;;
deprem bölgesine powerbank ;;;
@SamsungTurkiye;;;
;;;
"Kopyala yapıştır yapalım. #deprem"",TEVFKFURKANGRC1,1,1";;;
"2023-02-09 13:21:15+00:00,1623673383610089483,""Birisi ulaştırdı yayalım lütfen";;;
"#Kahramanmaras #deprem #depremkahramanmaras https://t.co/0a6MDFJapl"",jihyonunsesi,0,0";;;
2023-02-09 13:21:14+00:00,1623673376832122881,#deprem https://t.co/YfcaDdRZbT,MuhammedGuney13,0,0;;;
2023-02-09 13:21:13+00:00,1623673375448043520,Halk'tan görüntüler 9 #depremsondakika #TurkeyEarthquake #seferberlik #deprem #hataydeprem #urfadeprem #marasdeprem #malatyadeprem #adıyamandeprem https://t.co/onrB1zeDgh,rollbandage,0,0;;;
2023-02-09 13:21:13+00:00,1623673374277771266,#DEPREM https://t.co/sROtxVWRv9,Enginsnl,0,0;;;
2023-02-09 13:21:12+00:00,1623673370532257792,@AFADBaskanlik @ahbap @BabalaTv #deprem #Maraş yardım lütfen 🤲,serkanyetis,0,0;;;
"2023-02-09 13:21:12+00:00,1623673370389667840,""🔴 Hatay Reyhanlı'da doktorların açlık sıkıntısı çektiğine dair biraz önce akrabam tarafından arandım yardımcı olabilecek kişiler lütfen iletsinler gün içinde böyle bir tweet görmüştüm lakin şuan arandığım için tekrar belirtiyorum durum acil..";;;
"#hatay #deprem @DepremDairesi @ahbap"",eypgzci,0,0";;;
"2023-02-09 13:21:12+00:00,1623673370209402881,""Hakaret edeceğim değmezsin, küfür edeceğim değmezsin, aşağılacağım gerek yok zaten senden daha aşağı bir şey yok. Sen ne yardım yaptın da insanların yardımlarını eleştiriyorsun. Yoksun!!! Ne yoksunu olduğunu aynaya bakınca anlarsın. @Galipilhaner #deprem #depremgaziantep"",yusufmert98,0,0";;;
"2023-02-09 13:21:12+00:00,1623673369118797828,""Ben sana kardeş demiştim, ";;;
meğer sen, benmişsin. ;;;
Uzaktasın diye hasret demiştim, ;;;
meğer içimde bir yermişsin.;;;
;;;
#AD?;;;
"#deprem https://t.co/MlkNj7Y8dl"",kitapvesenn,0,0";;;
"2023-02-09 13:21:11+00:00,1623673366925254656,""Zıkkım için ama bu şekerli, sağlıksız, sevgisiz kahveyi içmeyin ! ";;;
Korkmayın Ölmezsiniz !. ;;;
;;;
"Benden kazandığını esirgeyenin hatırı olmaz, olamaz. #starbucksBoykot #insan #olmak #deprem #earthquakeinturkey"",Beirnal2,0,0";;;
"2023-02-09 13:21:10+00:00,1623673363297103872,""#Deprem ve çeşitli afet zamanlarında Devletimiz'in sınırları içinde ve dışında şerefli namuslu insanlar da, şerefsiz namussuz hain insanlarda ortaya çıktı çıkıyor çıkacak...";;;
Kim/lerden olduğumuzu seçimlerimiz belirler.;;;
"#DevletiminYanındayım"",NeseseN1212,0,0";;;
2023-02-09 13:21:10+00:00,1623673363280408580,Kamu çalışanıyım eşimle birlikte Depremzelere Ankara’da kendi evimizde konaklama konusunda yardımcı olabiliriz. Şu an Kahramanmaraştan 1 aile var ve 1 saat sonra İstanbul’a gidecekler. 0543 6990397 #deprem #depremsondakika #hatayiskenderun #maraş #AHBAP #Kahramanmaras,ThisisBitcoinn,0,0;;;
2023-02-09 13:21:10+00:00,1623673363024711680,#Magazin #AHBAP #deprem #HalukLevent #İstanbul Haluk Levent'ten Kıvanç Tatlıtuğ ve Oktay Kaynarca açıklaması! https://t.co/uFiNNe7plO https://t.co/CJ0rWvDcs1,kibrismedya,0,0;;;
2023-02-09 13:21:10+00:00,1623673363003502595,TR deki yardim ekipleri Hipotermi (donma) vakalarinda ölüme sahada karar vermeyin! Agir yaralanma yoksa hipotermik kosullarda beyin protektif kosullarda ölüm kararini  nabiz alamadiginiz icin vermeyin! Doktorlara sorun!  #afad #akut #aramakurtarma #deprem  https://t.co/ofDqZOiTo2,BNazanWalpoth,0,0;;;
2023-02-09 13:21:08+00:00,1623673353448964096,minikte kurtulmuş ömrü uzun olsun ayağına taş değmesin #deprem #seferberlik,emredumlupinar,0,0;;;
2023-02-09 13:21:08+00:00,1623673352958124034,Genel Başkanımız Sayın @meral_aksener Kahramanmaraş / Pazarcıkta depremzedelerin acılarını paylaştı. #Deprem #Maraş https://t.co/YdxxaGVz4J,iyiparti45mns,1,0;;;
2023-02-09 13:21:08+00:00,1623673352949841921,#maras #YARDIM #deprem #marasdeprem #marasdepremi #Kahramanmarasdeprem,bioengsez,0,0;;;
"2023-02-09 13:21:08+00:00,1623673352119283714,""Tarsus Umut Kervanı deprem bölgesine yardım çalışmalarına devam ediyor.";;;
;;;
"#deprem #adana #türki̇ye #hatay #maraş #antep #kilis #osmaniye #antakya #diyarbakir #adıyaman #malatya https://t.co/0mtwT443Ai"",mersinhaberal,0,0";;;
2023-02-09 13:21:07+00:00,1623673349917270025,Kahramanmaraş’ta İncelemelerde Bulundu #haber #deprem #sondakika #gündem #giresun #ordu #news #turkey https://t.co/cKY62Bqmb6,giresun_news,0,0;;;
2023-02-09 13:21:07+00:00,1623673347694362626,Sadece Ömer @OGMPictures bütün karavanları yolladı saolsun varolsun 🙏❤️ #deprem,fyasar91,1,0;;;
"2023-02-09 13:21:06+00:00,1623673345576140800,""Askeri bölgeye taksit taksit gönderdiler madem 16 bin asker görevlendirebiliyordun peki neden ilk gün sadece 3 bin asker gönderdin? Enkazın altındaki insanların çığlıklarında boğulacaksınız. Doğal afet, yapay afet oldu.";;;
" #deprem"",tr_ttmt,1,0";;;
"2023-02-09 13:21:06+00:00,1623673344838057984,""Hatay antakya odabaşı mahallesi rende sitesi arkası parkta 31dr 157 beyaz nissan araç parkın yanında sera çadırı var.";;;
Kanser hastası çok acil IMAVEC 400G yardım gerekiyor yakıt ıslak mendil battaniye. ;;;
0533 357 30 86 Nurhan Zan;;;
"#deprem #TurkeyQuake @BabalaTv @haluklevent @ahbap"",BurcinBuket,2,2";;;
2023-02-09 13:21:06+00:00,1623673343596527618,#deprem #nurdagi https://t.co/SNy3FluGzK,EdlerWolfSS,1,0;;;
2023-02-09 13:21:06+00:00,1623673342975770630,CHP’li tüm milletvekilleri bu ayki maaşlarını deprem bölgesine bağışlayacağını duyurdu. #deprem #sondakikahaber,gazzetecii,0,0;;;
"2023-02-09 13:21:05+00:00,1623673341524561921,""Ruslar Maraş’ta hastane kurdu bu sabah. Bu mevkide olanların haberi yok. Duyulması için yayabilir misin her yere. Adres: tekerek yolu izzetbegoviç parkı";;;
"#MARAS #marasdepremi #Marasayetisemiyoruz #marasdeprem #deprem https://t.co/FudPdWbvhG"",denizolaneylul,0,2";;;
2023-02-09 13:21:05+00:00,1623673340702359552,@GngrDemirci9 Ne hissettiniz??? Daha çok çalışmalıyız. vakit daralıyor..#deprem,MrTazven,0,0;;;
"2023-02-09 13:21:04+00:00,1623673338307510272,""@avrasyaanket BUGÜNDEN TEZİ YOK:";;;
Kaçak ve çürük olmasına rağmen, hiçbir test yapılmadan İmar barışı ile yasal hale getirilen binalardan birindeyseniz mutlaka risk tespiti yaptırın. ;;;
Deprem değil, çürük bina öldürüyor.;;;
"#imarbarışı #deprem"",gorkem3506,0,0";;;
2023-02-09 13:21:04+00:00,1623673336931708930,#Deprem #Helpturkey #PrayForTurkey #Kahramanmaraş rt alıntı ile yayın tweetimi görenler lütfen,TurkerAma,0,0;;;
"2023-02-09 13:21:04+00:00,1623673336285863938,""Gün tartışma günü değil.";;;
Safları sıkılaştırın.;;;
Sadece yardıma odaklanın.;;;
Başka ülkemiz yok.;;;
Başka Türkiye yok.;;;
Hiç kimse ile tartışmaya girmeyin.;;;
Tartışma konusu açanları engelleyin.;;;
Sadece yardıma odaklanın!;;;
Süreç bitene kadar başka hiçbir şey konuşmak istemiyoruz.🇹🇷🙏🏼;;;
;;;
"#Deprem"",Tuana14475191,0,0";;;
2023-02-09 13:21:04+00:00,1623673335040159745,Arkadaşlar 5 saat önce paylaşım yapmış ili belirtmemiş acil yayalım #depremsondakika #depremhatay #deprem #AcilAfad @AFADBaskanlik @haluklevent @ahbap https://t.co/yEShomKQp7,sevvlaygn3,0,0;;;
"2023-02-09 13:21:04+00:00,1623673334633230336,""İslahiye cumhuriyet ortaokulu karşısı eski hastane yeri eski maliye karşısı (binadan hâlâ sesler geliyormuş bugün sağ biri çıkartılmış ama ekipler yetersiz daha çok ekip gönderilsin lütfen oraya duyurun) Amcamın eşi , bebeği ve kuzenim de o binada";;;
#AD?;;;
"#deprem"",blueanbutterfly,0,2";;;
"2023-02-09 13:21:02+00:00,1623673330036244482,""#Deprem";;;
Yer: HATAY KAMBERLIKAYA-KIRIKHAN;;;
Büyüklük: 3.2;;;
Derinlik: 4.6 km;;;
Tarih: 9 Şubat 2023;;;
"Saat: 16:11 https://t.co/3ZknYuZA3b"",Depremonline,0,0";;;
2023-02-09 13:21:02+00:00,1623673329730179078,henüz çadır gitmeyen köyler var. #köylereyardım #deprem #Kahramanmaras,ysmdgl,0,0;;;
"2023-02-09 13:21:02+00:00,1623673327473553410,""Lütfen Paylaşın Lütfen 🙏 ";;;
;;;
"Sorumlu Müteahhtiler Yurt Dışına Kaçabilir Lütfen Acil Yurt Dışı Çıkış Yasağı Koyulsun YüreğimizeSu serpilir Lütfn @cuneytozdemir @OzlemGurses @TC_icisleri @EmniyetGM @suleymansoylu @RTErdogan @MevlutCavusoglu @haluklevent @ProfDemirtas #deprem #hatay"",fayeznl,1,0";;;
"2023-02-09 13:21:01+00:00,1623673326055956493,""TBMM Başkanı Şentop, milletvekillerine en az birer maaşlarını AFAD'a yardım olarak bağışlama çağrısında bulundu.";;;
;;;
"#deprem"",palantirhaber,0,0";;;
