Timestamp,Cinsiyet,Yas,Bolge,Egitim,soru1,soru2,soru3,soru4,soru5,soru6,soru7,soru8,soru9,soru10,parti
5/12/2018 23:20:42,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,IYI PARTI
5/13/2018 0:00:26,Erkek,0-18,İç Anadolu,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,Evet,DIĞER
5/13/2018 0:00:36,Erkek,0-18,Karadeniz,Lise,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Hayır,Hayır,DIĞER
5/13/2018 0:06:12,Erkek,18-30,İç Anadolu,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/13/2018 0:13:18,Erkek,18-30,Marmara,Ön Lisans,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,MHP
5/13/2018 0:22:47,Erkek,0-18,Karadeniz,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,CHP
5/13/2018 2:34:12,Erkek,18-30,Marmara,Lisans,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/13/2018 20:26:16,Erkek,50-60,Marmara,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,MHP
5/13/2018 21:02:06,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,HDP
5/13/2018 21:20:14,Erkek,50-60,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/13/2018 23:02:35,Kadın,30-50,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,DIĞER
5/13/2018 23:04:03,Kadın,30-50,Marmara,Ortaokul,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,AKP
5/13/2018 23:05:59,Kadın,60+,Marmara,İlkokul,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Hayır,Hayır,Hayır,AKP
5/13/2018 23:07:16,Erkek,60+,Marmara,İlkokul,Evet,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,AKP
5/14/2018 0:13:24,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/14/2018 16:15:57,Erkek,18-30,Karadeniz,Lisans,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Hayır,MHP
5/14/2018 20:53:18,Kadın,18-30,Marmara,Lisans,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,AKP
5/14/2018 20:54:11,Erkek,0-18,Ege,Lisans Üstü,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,AKP
5/15/2018 0:49:01,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/15/2018 1:26:32,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,AKP
5/15/2018 19:11:27,Kadın,18-30,Marmara,Lisans,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,CHP
5/16/2018 10:38:18,Erkek,18-30,İç Anadolu,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/16/2018 10:39:32,Erkek,18-30,Güneydoğu,Lisans,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/16/2018 18:53:57,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/16/2018 21:37:16,Erkek,0-18,Doğu Anadolu,Ön Lisans,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,Hayır,Hayır,Hayır,IYI PARTI
5/16/2018 21:45:30,Erkek,0-18,Karadeniz,Lise,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,IYI PARTI
5/17/2018 12:04:13,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/17/2018 12:58:52,Erkek,30-50,Marmara,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,DIĞER
5/17/2018 15:51:46,Erkek,18-30,İç Anadolu,Lisans Üstü,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Evet,Hayır,Hayır,Evet,DIĞER
5/18/2018 22:59:13,Erkek,0-18,Ege,Ortaokul,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,HDP
5/19/2018 21:27:46,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,DIĞER
5/19/2018 22:31:59,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Evet,Evet,Evet,Evet,Evet,Evet,Evet,Evet,AKP
5/20/2018 1:27:49,Erkek,18-30,İç Anadolu,Lisans,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,AKP
5/20/2018 1:30:00,Erkek,0-18,Marmara,Ortaokul,Evet,Evet,Evet,Evet,Evet,Evet,Hayır,Hayır,Hayır,Hayır,AKP
5/20/2018 2:43:00,Erkek,18-30,Marmara,Lise,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/20/2018 2:46:18,Kadın,30-50,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,Hayır,Hayır,AKP
5/20/2018 2:48:01,Kadın,30-50,Marmara,Lise,Hayır,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/20/2018 2:48:56,Erkek,30-50,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/20/2018 2:50:26,Kadın,30-50,Ege,Lise,Evet,Evet,Evet,Evet,Evet,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/20/2018 2:52:11,Erkek,0-18,Akdeniz,Lise,Evet,Evet,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,AKP
5/20/2018 2:52:29,Erkek,18-30,Marmara,Lisans,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/20/2018 2:52:39,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 2:52:54,Erkek,30-50,Akdeniz,İlkokul,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,CHP
5/20/2018 2:54:01,Erkek,30-50,Ege,Lise,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/20/2018 2:54:20,Erkek,30-50,Marmara,Ön Lisans,Evet,Evet,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Hayır,AKP
5/20/2018 2:59:22,Kadın,30-50,Marmara,Ortaokul,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 3:01:52,Kadın,50-60,Marmara,Ön Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Hayır,Evet,CHP
5/20/2018 3:02:08,Erkek,18-30,Karadeniz,Lisans Üstü,Hayır,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/20/2018 3:02:31,Erkek,30-50,Ege,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,AKP
5/20/2018 3:04:02,Erkek,50-60,Marmara,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,CHP
5/20/2018 3:05:14,Erkek,30-50,Güneydoğu,Ortaokul,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/20/2018 3:06:38,Erkek,30-50,Marmara,Lise,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/20/2018 3:17:19,Erkek,18-30,İç Anadolu,Lisans,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/20/2018 3:24:53,Erkek,30-50,Ege,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 3:27:37,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/20/2018 4:15:15,Erkek,30-50,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/20/2018 12:34:50,Erkek,18-30,Ege,Lisans,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 14:31:45,Erkek,18-30,İç Anadolu,Ön Lisans,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,AKP
5/20/2018 15:45:51,Kadın,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/20/2018 16:14:33,Erkek,18-30,İç Anadolu,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 17:49:09,Erkek,18-30,Marmara,Lise,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 17:55:07,Erkek,0-18,Akdeniz,Lisans Üstü,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/20/2018 17:55:16,Erkek,18-30,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 17:56:09,Erkek,18-30,Ege,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/20/2018 17:56:12,Erkek,18-30,Marmara,Lisans Üstü,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,IYI PARTI
5/20/2018 17:57:37,Erkek,30-50,Ege,Ortaokul,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/20/2018 17:59:51,Erkek,30-50,Marmara,Lisans,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 18:00:57,Erkek,60+,Marmara,Lisans,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/20/2018 18:04:16,Erkek,30-50,Ege,Ön Lisans,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 18:33:17,Erkek,30-50,İç Anadolu,Lisans Üstü,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/20/2018 18:34:36,Erkek,60+,Akdeniz,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/20/2018 22:14:34,Erkek,0-18,Marmara,Lise,Hayır,Hayır,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,DIĞER
5/21/2018 1:36:43,Erkek,30-50,İç Anadolu,Lise,Evet,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 1:37:38,Erkek,18-30,Marmara,Ortaokul,Evet,Evet,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 1:39:55,Erkek,30-50,Ege,İlkokul,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 1:40:39,Erkek,30-50,Marmara,Lise,Evet,Hayır,Hayır,Evet,Evet,Evet,Hayır,Hayır,Hayır,Hayır,AKP
5/21/2018 1:41:48,Erkek,30-50,Marmara,İlkokul,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 1:41:57,Erkek,18-30,Akdeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 1:45:54,Erkek,18-30,Marmara,Lise,Hayır,Hayır,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,HDP
5/21/2018 2:10:26,Kadın,50-60,Akdeniz,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 2:11:31,Erkek,30-50,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,HDP
5/21/2018 2:20:22,Erkek,30-50,Marmara,Lisans Üstü,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Hayır,Evet,DIĞER
5/21/2018 2:26:23,Erkek,30-50,Marmara,Lisans Üstü,Hayır,Evet,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 2:35:08,Kadın,50-60,Akdeniz,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 2:36:13,Kadın,30-50,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 2:51:15,Erkek,30-50,İç Anadolu,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 3:14:56,Erkek,18-30,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 3:16:08,Erkek,30-50,Ege,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 3:19:14,Erkek,30-50,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 3:20:06,Erkek,30-50,Marmara,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 3:20:10,Erkek,50-60,İç Anadolu,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 3:24:18,Kadın,50-60,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 3:28:12,Erkek,30-50,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Hayır,Evet,IYI PARTI
5/21/2018 4:22:21,Erkek,30-50,İç Anadolu,Lisans,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,IYI PARTI
5/21/2018 5:40:27,Erkek,18-30,İç Anadolu,Ön Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 7:15:02,Kadın,18-30,Marmara,Ön Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/21/2018 10:12:59,Kadın,50-60,Akdeniz,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 10:15:48,Kadın,50-60,Akdeniz,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 10:19:24,Kadın,50-60,Akdeniz,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 10:21:02,Kadın,50-60,Akdeniz,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 11:47:50,Erkek,60+,Marmara,Lisans,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 11:52:46,Erkek,60+,Marmara,Lisans,Evet,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 12:38:22,Erkek,50-60,Marmara,Lise,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 12:40:19,Kadın,30-50,Karadeniz,Ortaokul,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 14:24:12,Kadın,18-30,Marmara,Ön Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/21/2018 14:26:11,Erkek,30-50,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Hayır,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:26:22,Erkek,30-50,Karadeniz,Lisans,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 14:27:27,Erkek,50-60,Marmara,Ön Lisans,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/21/2018 14:27:59,Erkek,18-30,Doğu Anadolu,Lisans Üstü,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/21/2018 14:30:41,Erkek,50-60,Karadeniz,Lisans Üstü,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:31:24,Erkek,30-50,Akdeniz,Lisans,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/21/2018 14:34:23,Erkek,0-18,Marmara,Lise,Hayır,Evet,Hayır,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:34:43,Erkek,18-30,Karadeniz,Lisans Üstü,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:35:18,Kadın,30-50,İç Anadolu,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/21/2018 14:36:08,Erkek,18-30,Karadeniz,Lisans,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 14:36:30,Kadın,30-50,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:36:48,Erkek,30-50,Marmara,Ortaokul,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 14:36:51,Erkek,18-30,Marmara,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:37:44,Erkek,18-30,Marmara,Ön Lisans,Evet,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 14:37:45,Erkek,30-50,Akdeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:42:26,Erkek,18-30,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:43:10,Erkek,30-50,İç Anadolu,Lise,Evet,Hayır,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 14:44:44,Erkek,30-50,Ege,Ortaokul,Hayır,Evet,Evet,Evet,Hayır,Evet,Evet,Evet,Evet,Evet,DIĞER
5/21/2018 14:45:09,Erkek,18-30,Güneydoğu,Lisans,Evet,Evet,Evet,Evet,Hayır,Evet,Hayır,Evet,Evet,Evet,DIĞER
5/21/2018 14:45:13,Erkek,30-50,Akdeniz,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:45:20,Erkek,30-50,Akdeniz,Lisans,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:46:03,Erkek,30-50,İç Anadolu,Ortaokul,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 14:49:30,Erkek,0-18,Güneydoğu,Lisans,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 14:49:59,Erkek,0-18,Ege,Lisans Üstü,Evet,Evet,Evet,Evet,Hayır,Hayır,Hayır,Hayır,Evet,Evet,CHP
5/21/2018 14:50:20,Erkek,30-50,İç Anadolu,Ortaokul,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 14:50:24,Erkek,18-30,Karadeniz,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 14:51:44,Erkek,30-50,Karadeniz,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/21/2018 14:53:54,Erkek,18-30,Doğu Anadolu,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,HDP
5/21/2018 14:57:10,Erkek,50-60,Marmara,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 14:57:13,Erkek,30-50,Akdeniz,İlkokul,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,CHP
5/21/2018 15:00:35,Erkek,30-50,Ege,Lise,Evet,Evet,Evet,Evet,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 15:05:52,Erkek,30-50,Ege,Lise,Hayır,Evet,Evet,Evet,Hayır,Hayır,Evet,Evet,Evet,Evet,IYI PARTI
5/21/2018 15:07:02,Erkek,30-50,İç Anadolu,Lise,Hayır,Evet,Evet,Hayır,Hayır,Evet,Evet,Hayır,Evet,Evet,CHP
5/21/2018 15:23:24,Erkek,0-18,Akdeniz,Lise,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Evet,Hayır,Hayır,AKP
5/21/2018 15:27:57,Erkek,18-30,Marmara,Ön Lisans,Evet,Evet,Evet,Hayır,Hayır,Hayır,Evet,Hayır,Evet,Evet,IYI PARTI
5/21/2018 15:29:46,Erkek,18-30,Ege,Lisans,Hayır,Evet,Evet,Hayır,Hayır,Hayır,Evet,Evet,Evet,Evet,DIĞER
